city,Chambres,Surface_totale_m²,Salles_de_bain,Prix,ipai_t4_2024
Berrched,5,292.928,3.0,1876312,10.35
Berrched,3,132.388,1.0,828134,10.35
Berrched,6,246.468,3.0,1446511,10.35
Berrched,3,123.188,1.0,868544,10.35
Berrched,6,306.084,3.0,1632229,10.35
Berrched,5,320.252,4.0,1620056,10.35
Berrched,5,292.1,3.0,1659579,10.35
Berrched,6,309.304,4.0,1566736,10.35
Berrched,3,165.784,2.0,1170095,10.35
Berrched,4,134.688,1.0,697389,10.35
Berrched,2,98.348,1.0,580056,10.35
Berrched,4,198.352,2.0,926608,10.35
Berrched,1,97.612,2.0,617911,10.35
Berrched,5,304.24399999999997,4.0,1551867,10.35
Berrched,1,82.892,1.0,464243,10.35
Berrched,1,111.872,1.0,863966,10.35
Berrched,4,182.712,3.0,1072287,10.35
Berrched,4,139.932,3.0,699900,10.35
Berrched,5,294.032,3.0,1502667,10.35
Berrched,3,201.02,3.0,1069714,10.35
Berrched,2,118.404,1.0,791889,10.35
Berrched,2,92.276,1.0,670482,10.35
Berrched,1,115.64399999999999,2.0,807685,10.35
Berrched,2,78.476,2.0,656366,10.35
Berrched,3,191.912,3.0,1020613,10.35
Berrched,2,82.248,2.0,461687,10.35
Berrched,3,178.204,3.0,1082844,10.35
Berrched,5,315.928,3.0,1438725,10.35
Berrched,6,242.42,4.0,1299992,10.35
Berrched,1,75.532,1.0,408387,10.35
Berrched,1,79.672,1.0,453572,10.35
Berrched,6,311.144,3.0,1839778,10.35
Berrched,4,145.452,2.0,812579,10.35
Berrched,3,206.448,3.0,956765,10.35
Berrched,3,146.74,2.0,766634,10.35
Berrched,5,297.896,3.0,1491845,10.35
Berrched,6,264.776,3.0,1336738,10.35
Berrched,5,277.104,4.0,1872189,10.35
Berrched,3,201.112,2.0,1133604,10.35
Berrched,5,238.924,3.0,1423175,10.35
Berrched,1,73.968,2.0,477682,10.35
Casablanca,2,90.344,2.0,446930,4.3
Casablanca,2,69.276,1.0,519772,4.3
Casablanca,4,131.928,1.0,811323,4.3
Casablanca,4,129.904,1.0,864090,4.3
Casablanca,5,227.608,4.0,1421770,4.3
Casablanca,5,288.512,3.0,1764220,4.3
Casablanca,6,320.344,3.0,1549789,4.3
Casablanca,6,228.344,4.0,1164715,4.3
Casablanca,4,168.728,2.0,1001859,4.3
Casablanca,6,306.084,4.0,1778390,4.3
Casablanca,4,167.624,3.0,933501,4.3
Casablanca,5,236.072,4.0,1117327,4.3
Casablanca,3,214.084,3.0,955707,4.3
Casablanca,6,224.204,4.0,1134351,4.3
Casablanca,1,98.164,1.0,668966,4.3
Casablanca,5,296.056,4.0,1411268,4.3
Casablanca,6,322.0,4.0,1563639,4.3
Casablanca,4,212.704,3.0,1173357,4.3
Casablanca,5,321.816,3.0,1647583,4.3
Casablanca,1,75.9,2.0,678308,4.3
Casablanca,4,123.28,2.0,725425,4.3
Casablanca,5,275.632,4.0,1204819,4.3
Casablanca,6,295.872,4.0,1433895,4.3
Casablanca,5,297.252,3.0,1648397,4.3
Casablanca,4,160.816,3.0,725395,4.3
Casablanca,1,78.844,2.0,493734,4.3
Casablanca,2,105.708,1.0,711471,4.3
Casablanca,2,106.076,1.0,865989,4.3
Casablanca,4,160.264,3.0,687229,4.3
Casablanca,1,108.468,2.0,839087,4.3
Casablanca,6,302.21999999999997,4.0,1704145,4.3
Casablanca,1,69.736,1.0,698417,4.3
Casablanca,6,231.748,4.0,1190640,4.3
Casablanca,5,223.744,4.0,1377374,4.3
Casablanca,6,312.70799999999997,3.0,1488043,4.3
Casablanca,6,236.072,3.0,1355761,4.3
Casablanca,3,134.688,2.0,703282,4.3
Casablanca,3,181.24,2.0,976351,4.3
Casablanca,5,283.268,4.0,1865055,4.3
Casablanca,4,156.032,2.0,750282,4.3
Casablanca,5,246.008,3.0,1398814,4.3
Casablanca,3,183.07999999999998,2.0,961459,4.3
Casablanca,5,249.87199999999999,3.0,1260729,4.3
Casablanca,4,182.436,3.0,1161201,4.3
Casablanca,6,306.452,4.0,1498595,4.3
Casablanca,5,264.316,4.0,1282510,4.3
Casablanca,5,316.48,4.0,1444308,4.3
Casablanca,6,294.12399999999997,3.0,1694085,4.3
Casablanca,4,204.792,3.0,941819,4.3
Casablanca,5,308.844,4.0,1688619,4.3
Casablanca,1,105.8,1.0,916209,4.3
Casablanca,3,182.344,3.0,965982,4.3
Casablanca,6,243.248,4.0,1366309,4.3
Casablanca,5,313.352,4.0,1470066,4.3
Casablanca,6,246.928,3.0,1139179,4.3
Casablanca,3,137.264,1.0,700613,4.3
Casablanca,5,253.27599999999998,3.0,1224184,4.3
Casablanca,4,197.892,3.0,1132962,4.3
Casablanca,4,182.988,2.0,1178844,4.3
Casablanca,6,220.892,,1340501,4.3
Casablanca,6,241.132,3.0,1297451,4.3
Casablanca,6,234.968,3.0,1176586,4.3
Casablanca,5,284.924,4.0,1716092,4.3
Casablanca,3,157.044,3.0,714708,4.3
Casablanca,5,228.16,3.0,1296327,4.3
Casablanca,3,134.228,1.0,906639,4.3
Casablanca,5,271.216,4.0,1226816,4.3
Casablanca,2,70.564,1.0,585069,4.3
Casablanca,4,168.452,3.0,1183237,4.3
Casablanca,6,228.712,4.0,1448955,4.3
Casablanca,4,135.424,1.0,836481,4.3
Casablanca,3,194.948,2.0,1041347,4.3
Casablanca,2,82.984,1.0,653945,4.3
Casablanca,6,309.304,4.0,1631679,4.3
Casablanca,3,127.05199999999999,1.0,900543,4.3
Casablanca,5,251.804,4.0,1273115,4.3
Casablanca,2,98.532,2.0,596927,4.3
Casablanca,6,282.348,4.0,1451437,4.3
Casablanca,1,79.12,2.0,541477,4.3
Casablanca,6,281.152,3.0,1739224,4.3
Casablanca,4,181.7,2.0,1172433,4.3
Casablanca,6,293.02,3.0,1783332,4.3
Casablanca,4,136.344,2.0,832057,4.3
Casablanca,3,152.168,2.0,682444,4.3
Casablanca,1,97.98,2.0,605221,4.3
Casablanca,3,142.692,2.0,770926,4.3
Casablanca,5,273.332,3.0,1318330,4.3
Casablanca,3,162.472,3.0,854302,4.3
Casablanca,6,223.468,3.0,1122900,4.3
Casablanca,2,106.26,1.0,734656,4.3
Casablanca,6,298.816,3.0,1742670,4.3
Casablanca,5,270.112,4.0,1347643,4.3
Casablanca,5,299.828,4.0,1513701,4.3
Casablanca,1,112.792,2.0,743473,4.3
Casablanca,6,314.456,3.0,1599768,4.3
Casablanca,6,278.76,3.0,1675895,4.3
Casablanca,4,195.5,3.0,1198956,4.3
Casablanca,4,218.316,2.0,967945,4.3
Casablanca,1,110.584,2.0,765880,4.3
Casablanca,3,174.34,2.0,1050853,4.3
Casablanca,4,153.732,2.0,793961,4.3
Casablanca,2,82.524,1.0,691559,4.3
Casablanca,1,85.28399999999999,1.0,684778,4.3
Casablanca,1,70.288,1.0,490112,4.3
Casablanca,4,190.34799999999998,3.0,1062572,4.3
Casablanca,1,109.02,2.0,740355,4.3
Casablanca,6,280.14,3.0,1861837,4.3
Casablanca,4,161.0,2.0,942400,4.3
Casablanca,3,191.728,2.0,1057053,4.3
Casablanca,4,211.968,2.0,1159258,4.3
Casablanca,4,153.18,2.0,731704,4.3
Casablanca,6,239.016,3.0,1199794,4.3
Casablanca,2,73.78399999999999,1.0,460571,4.3
Casablanca,1,92.0,2.0,487893,4.3
Casablanca,2,86.29599999999999,1.0,479179,4.3
Tetouan,5,292.928,3.0,1502358,10.35
Tetouan,4,179.032,3.0,1143689,10.35
Tetouan,5,256.956,3.0,1151974,10.35
Tetouan,3,194.672,3.0,939172,10.35
Tetouan,4,141.956,2.0,923675,10.35
Tetouan,6,271.584,4.0,1311650,10.35
Tetouan,5,299.736,3.0,1625683,10.35
Tetouan,6,301.3,3.0,1414061,10.35
Tetouan,6,290.352,4.0,1825059,10.35
Tetouan,6,238.464,3.0,1161016,10.35
Tetouan,4,201.296,3.0,1037655,10.35
Tetouan,4,181.516,2.0,991429,10.35
Tetouan,6,320.15999999999997,4.0,1536402,10.35
Tetouan,2,99.36,2.0,533755,10.35
Tetouan,1,87.492,2.0,569206,10.35
Tetouan,6,231.748,3.0,1257731,10.35
Tetouan,4,197.984,3.0,991857,10.35
Tetouan,6,235.51999999999998,3.0,1182573,10.35
Tetouan,4,196.512,3.0,990847,10.35
Tetouan,6,249.596,4.0,1443026,10.35
Tetouan,6,237.728,4.0,1229222,10.35
Tetouan,6,305.62399999999997,4.0,1857049,10.35
Tetouan,4,130.456,2.0,714084,10.35
Tetouan,3,154.1,2.0,883229,10.35
Tetouan,3,206.07999999999998,2.0,1107513,10.35
Tetouan,6,288.69599999999997,4.0,1446852,10.35
Tetouan,5,237.35999999999999,4.0,1426924,10.35
Tetouan,5,272.13599999999997,3.0,1153120,10.35
Tetouan,3,135.332,2.0,821869,10.35
Tetouan,2,117.75999999999999,2.0,918056,10.35
Tetouan,5,305.44,4.0,1788157,10.35
Tetouan,3,141.312,2.0,760907,10.35
Tetouan,3,212.888,3.0,933577,10.35
Tetouan,4,144.164,2.0,803538,10.35
Tetouan,5,221.904,4.0,1319596,10.35
Tetouan,6,267.812,3.0,1131028,10.35
Tetouan,6,306.084,3.0,1438723,10.35
Tetouan,3,146.648,2.0,917693,10.35
Tetouan,5,276.828,4.0,1476128,10.35
Tetouan,6,228.252,4.0,1356302,10.35
Tetouan,5,253.92,4.0,1371450,10.35
Tetouan,2,90.252,1.0,534961,10.35
Tetouan,6,230.736,3.0,1432583,10.35
Tetouan,2,105.892,2.0,904146,10.35
Tetouan,3,190.992,2.0,966921,10.35
Tetouan,1,111.228,1.0,891470,10.35
Oujda,5,272.872,3.0,1292718,12.8
Oujda,5,319.056,3.0,1860050,12.8
Oujda,3,145.82,2.0,850811,12.8
Oujda,2,78.108,2.0,492068,12.8
Oujda,3,199.272,2.0,1035551,12.8
Oujda,5,236.716,4.0,1209521,12.8
Oujda,5,300.38,3.0,1642668,12.8
Oujda,3,219.328,3.0,1115310,12.8
Oujda,4,153.64,3.0,896971,12.8
Oujda,4,169.096,2.0,1051247,12.8
Oujda,3,121.624,2.0,940449,12.8
Oujda,5,292.376,3.0,1624055,12.8
Oujda,4,123.92399999999999,2.0,848662,12.8
Oujda,6,279.772,4.0,1719886,12.8
Oujda,4,198.72,3.0,1011508,12.8
Oujda,1,70.748,2.0,602452,12.8
Oujda,4,182.344,3.0,935059,12.8
Oujda,4,204.148,3.0,981664,12.8
Oujda,5,225.124,4.0,1419555,12.8
Oujda,2,71.852,2.0,657520,12.8
Oujda,4,126.684,2.0,793282,12.8
Oujda,6,255.208,4.0,1253576,12.8
Oujda,3,157.596,3.0,832408,12.8
Oujda,1,89.332,1.0,514251,12.8
Oujda,3,134.136,1.0,877584,12.8
Oujda,5,274.62,4.0,1295018,12.8
Oujda,5,310.5,4.0,1877630,12.8
Oujda,4,144.992,3.0,928271,12.8
Oujda,6,243.61599999999999,3.0,1325296,12.8
Oujda,5,244.996,3.0,1311345,12.8
Oujda,6,309.212,4.0,1797887,12.8
Oujda,1,102.672,2.0,771436,12.8
Oujda,5,281.704,4.0,1660534,12.8
Oujda,6,281.888,4.0,1831915,12.8
Oujda,1,112.332,1.0,806662,12.8
Oujda,6,261.372,4.0,1381481,12.8
Oujda,1,118.22,1.0,833351,12.8
Oujda,5,263.67199999999997,4.0,1311676,12.8
Oujda,3,220.524,3.0,1109975,12.8
Oujda,3,208.932,3.0,1173795,12.8
Oujda,4,213.256,2.0,1113705,12.8
Oujda,5,223.284,4.0,1384194,12.8
Oujda,5,230.184,4.0,1333002,12.8
Oujda,5,313.444,3.0,1803250,12.8
Oujda,2,116.84,1.0,902056,12.8
Oujda,4,205.62,3.0,1036068,12.8
Oujda,1,86.02,2.0,678630,12.8
Oujda,2,114.264,2.0,852725,12.8
Oujda,3,175.996,2.0,1101851,12.8
Oujda,3,140.944,2.0,795968,12.8
Oujda,4,136.252,2.0,774817,12.8
Oujda,3,130.732,2.0,870081,12.8
Oujda,1,70.932,2.0,609210,12.8
Oujda,5,231.012,4.0,1401252,12.8
Oujda,5,285.752,3.0,1744057,12.8
Oujda,6,273.424,4.0,1317174,12.8
Oujda,6,287.224,4.0,1742298,12.8
Oujda,3,151.156,2.0,764090,12.8
Oujda,4,184.736,3.0,935312,12.8
Oujda,1,94.208,1.0,635035,12.8
Oujda,1,106.26,1.0,839167,12.8
Mohammadia,6,270.664,3.0,1125269,10.35
Mohammadia,5,303.692,4.0,1607115,10.35
Mohammadia,1,93.288,1.0,482030,10.35
Mohammadia,4,194.856,3.0,1063603,10.35
Mohammadia,1,110.952,2.0,781003,10.35
Mohammadia,6,253.46,3.0,1165064,10.35
Mohammadia,4,134.504,1.0,838224,10.35
Mohammadia,6,252.07999999999998,3.0,1380904,10.35
Mohammadia,3,181.516,3.0,1006997,10.35
Mohammadia,4,208.748,2.0,1028075,10.35
Mohammadia,2,103.684,2.0,715060,10.35
Mohammadia,6,247.84799999999998,3.0,1251820,10.35
Mohammadia,5,258.24399999999997,3.0,1371268,10.35
Mohammadia,4,164.496,2.0,903152,10.35
Mohammadia,1,77.372,2.0,563424,10.35
Mohammadia,6,265.144,4.0,1184733,10.35
Mohammadia,1,94.024,1.0,536290,10.35
Mohammadia,6,236.9,4.0,1205173,10.35
Mohammadia,6,312.432,4.0,1638381,10.35
Mohammadia,6,225.952,4.0,1423510,10.35
Mohammadia,4,177.652,2.0,1104020,10.35
Mohammadia,6,237.084,4.0,1405450,10.35
Mohammadia,5,229.172,4.0,1405054,10.35
Mohammadia,1,96.508,1.0,476535,10.35
Mohammadia,1,76.084,1.0,606587,10.35
Mohammadia,5,239.752,3.0,1320814,10.35
Mohammadia,3,208.28799999999998,3.0,948486,10.35
Mohammadia,3,159.436,2.0,882586,10.35
Mohammadia,4,211.416,2.0,945085,10.35
Mohammadia,3,158.976,3.0,768063,10.35
Mohammadia,6,320.804,4.0,1861298,10.35
Mohammadia,2,87.124,1.0,566292,10.35
Mohammadia,3,204.332,2.0,1109377,10.35
Mohammadia,5,314.088,4.0,1401348,10.35
Mohammadia,5,241.5,4.0,1136311,10.35
Mohammadia,1,83.444,1.0,643105,10.35
Mohammadia,6,226.04399999999998,4.0,1319311,10.35
Mohammadia,3,201.112,3.0,1001413,10.35
Mohammadia,6,321.17199999999997,4.0,1721469,10.35
Mohammadia,4,156.952,3.0,756537,10.35
Mohammadia,4,137.724,2.0,915094,10.35
Mohammadia,5,314.73199999999997,4.0,1893089,10.35
Mohammadia,4,214.728,2.0,1156705,10.35
Mohammadia,4,170.292,2.0,1015544,10.35
Mohammadia,2,81.144,2.0,575099,10.35
Mohammadia,2,94.392,2.0,526689,10.35
Mohammadia,6,268.824,3.0,1278842,10.35
Mohammadia,6,257.6,4.0,1299467,10.35
Mohammadia,5,269.652,3.0,1414173,10.35
Mohammadia,1,103.316,1.0,767802,10.35
Mohammadia,4,123.92399999999999,1.0,926283,10.35
Mohammadia,4,163.3,3.0,749995,10.35
Mohammadia,5,241.77599999999998,3.0,1390796,10.35
Mohammadia,5,272.688,4.0,1177710,10.35
Mohammadia,1,71.392,1.0,633769,10.35
Mohammadia,6,276.644,4.0,1664252,10.35
Mohammadia,4,173.696,2.0,922265,10.35
Mohammadia,4,162.38,2.0,911368,10.35
Mohammadia,3,212.98,2.0,1120637,10.35
Mohammadia,6,273.884,3.0,1144226,10.35
Mohammadia,4,173.696,3.0,1116748,10.35
Mohammadia,4,150.60399999999998,2.0,816869,10.35
Mohammadia,2,117.208,1.0,887490,10.35
Mohammadia,6,228.712,3.0,1317088,10.35
Mohammadia,4,182.528,2.0,1066837,10.35
Mohammadia,4,135.792,2.0,754377,10.35
Mohammadia,5,267.444,3.0,1390739,10.35
Mohammadia,4,158.792,3.0,791402,10.35
Mohammadia,5,298.724,3.0,1885707,10.35
Mohammadia,1,78.108,2.0,526312,10.35
Mohammadia,4,218.224,3.0,969533,10.35
Mohammadia,5,317.492,4.0,1574992,10.35
Mohammadia,6,251.436,4.0,1366849,10.35
Mohammadia,5,311.604,3.0,1423163,10.35
Mohammadia,6,224.204,4.0,1289936,10.35
Mohammadia,6,306.912,4.0,1587431,10.35
Mohammadia,3,126.408,1.0,788010,10.35
Mohammadia,6,288.512,3.0,1414921,10.35
Mohammadia,3,123.92399999999999,1.0,686393,10.35
Mohammadia,5,289.70799999999997,3.0,1641346,10.35
Mohammadia,5,244.996,4.0,1361199,10.35
Mohammadia,2,116.38,2.0,818254,10.35
Mohammadia,5,275.08,4.0,1295956,10.35
Mohammadia,3,199.916,2.0,937444,10.35
Mohammadia,6,262.384,4.0,1250494,10.35
Mohammadia,2,89.42399999999999,1.0,406212,10.35
Mohammadia,6,259.072,3.0,1444197,10.35
Mohammadia,4,161.736,3.0,736789,10.35
Mohammadia,5,273.24,4.0,1251315,10.35
Mohammadia,3,142.968,2.0,908479,10.35
Mohammadia,6,248.85999999999999,4.0,1246484,10.35
Mohammadia,3,152.904,2.0,903314,10.35
Mohammadia,5,268.73199999999997,4.0,1347449,10.35
Mohammadia,1,114.448,1.0,706077,10.35
Mohammadia,6,307.64799999999997,4.0,1823765,10.35
Mohammadia,2,102.948,1.0,906307,10.35
Mohammadia,2,85.376,2.0,670106,10.35
Mohammadia,3,181.516,3.0,1170534,10.35
Azrou,6,306.084,3.0,1514438,10.35
Azrou,6,284.464,3.0,1785755,10.35
Azrou,6,295.596,4.0,1642182,10.35
Azrou,4,216.66,2.0,1177980,10.35
Azrou,6,228.344,4.0,1393782,10.35
Azrou,6,278.76,4.0,1553599,10.35
Azrou,3,150.236,2.0,714342,10.35
Azrou,5,262.108,3.0,1334735,10.35
Azrou,3,177.652,2.0,952256,10.35
Azrou,1,107.732,2.0,738380,10.35
Azrou,3,202.584,3.0,993173,10.35
Azrou,3,208.564,3.0,1191548,10.35
Azrou,3,122.728,2.0,903460,10.35
Agadir,6,312.984,3.0,1479126,19.1
Agadir,2,94.576,2.0,652216,19.1
Agadir,3,125.856,1.0,866598,19.1
Agadir,6,294.676,3.0,1762308,19.1
Agadir,5,289.248,4.0,1645777,19.1
Agadir,4,135.976,1.0,694310,19.1
Agadir,5,305.9,4.0,1681380,19.1
Agadir,3,209.76,3.0,984417,19.1
Agadir,1,103.5,2.0,712351,19.1
Agadir,2,107.824,1.0,904591,19.1
Agadir,5,222.82399999999998,3.0,1297715,19.1
Agadir,2,91.908,1.0,634968,19.1
Agadir,3,197.156,3.0,1150804,19.1
Agadir,4,198.72,2.0,936049,19.1
Agadir,2,104.696,1.0,930074,19.1
Agadir,5,222.548,3.0,1411264,19.1
Agadir,4,160.724,2.0,748911,19.1
Agadir,6,249.32,3.0,1231913,19.1
Agadir,2,69.46,1.0,485052,19.1
Agadir,4,180.78,2.0,961188,19.1
Agadir,3,197.524,2.0,1072247,19.1
Agadir,3,141.312,2.0,770153,19.1
Agadir,3,193.108,2.0,1070102,19.1
Agadir,4,208.38,2.0,1142459,19.1
Agadir,4,203.04399999999998,2.0,920097,19.1
Agadir,5,296.792,4.0,1833439,19.1
Agadir,5,273.14799999999997,4.0,1410570,19.1
Agadir,3,132.02,1.0,783415,19.1
Agadir,3,145.268,2.0,767858,19.1
Agadir,4,170.2,3.0,1126472,19.1
Agadir,6,224.02,3.0,1402986,19.1
Agadir,4,197.248,3.0,1179130,19.1
Agadir,4,208.472,3.0,1179391,19.1
Agadir,4,126.96,2.0,854880,19.1
Agadir,1,105.064,1.0,793669,19.1
Agadir,6,257.692,4.0,1312699,19.1
Agadir,3,153.82399999999998,3.0,903043,19.1
Agadir,6,309.488,4.0,1899235,19.1
Agadir,5,266.892,3.0,1395438,19.1
Agadir,3,124.108,2.0,684117,19.1
Agadir,5,287.776,3.0,1654729,19.1
Agadir,2,91.264,2.0,439789,19.1
Agadir,5,277.656,3.0,1549494,19.1
Agadir,3,198.076,3.0,1129046,19.1
Agadir,1,87.676,2.0,650472,19.1
Agadir,5,278.3,4.0,1697816,19.1
Agadir,6,287.592,4.0,1890764,19.1
Agadir,3,180.596,2.0,1041828,19.1
Agadir,1,76.268,2.0,642965,19.1
Agadir,3,167.9,3.0,1038958,19.1
Agadir,5,239.752,3.0,1241616,19.1
Agadir,1,118.404,2.0,773603,19.1
Agadir,4,175.352,2.0,958453,19.1
Agadir,3,164.31199999999998,3.0,939895,19.1
Agadir,4,152.996,3.0,763207,19.1
Agadir,3,209.944,3.0,954119,19.1
Agadir,4,200.928,2.0,941950,19.1
Agadir,4,120.612,1.0,744365,19.1
Agadir,6,300.012,4.0,1815929,19.1
Agadir,2,97.612,2.0,526769,19.1
Agadir,6,270.48,4.0,1402262,19.1
Agadir,5,245.64,4.0,1397898,19.1
Agadir,6,221.904,4.0,1175471,19.1
Agadir,6,305.992,3.0,1802230,19.1
Agadir,1,111.044,1.0,918728,19.1
Agadir,3,169.74,2.0,1046322,19.1
Agadir,5,319.608,4.0,1522110,19.1
Agadir,6,284.188,4.0,1578364,19.1
Agadir,4,177.376,2.0,1197299,19.1
Agadir,6,239.936,3.0,1335334,19.1
Agadir,5,246.652,3.0,1114992,19.1
Agadir,3,167.716,2.0,1118755,19.1
Agadir,3,210.956,3.0,1046203,19.1
Agadir,3,196.972,2.0,1040300,19.1
Agadir,4,205.62,3.0,971746,19.1
Agadir,6,317.032,4.0,1507468,19.1
Agadir,3,179.85999999999999,3.0,1099181,19.1
Agadir,3,197.61599999999999,2.0,1110633,19.1
Agadir,4,142.048,2.0,868430,19.1
Agadir,3,135.148,2.0,785381,19.1
Agadir,5,228.252,3.0,1374398,19.1
Agadir,4,187.956,3.0,1068516,19.1
Agadir,4,193.936,3.0,996253,19.1
Agadir,3,159.252,2.0,921661,19.1
Agadir,3,195.96,3.0,957450,19.1
Agadir,5,284.924,3.0,1608921,19.1
Agadir,6,269.1,3.0,1124724,19.1
Agadir,6,242.236,4.0,1422129,19.1
Agadir,6,225.492,3.0,1303971,19.1
Agadir,6,295.32,3.0,1431951,19.1
Agadir,6,268.824,4.0,1231746,19.1
Agadir,6,270.02,4.0,1337870,19.1
Agadir,4,178.84799999999998,2.0,1138684,19.1
Agadir,2,115.46,1.0,815034,19.1
Agadir,3,198.076,2.0,933174,19.1
Agadir,6,258.612,4.0,1191557,19.1
Agadir,4,133.124,2.0,945491,19.1
Agadir,3,136.988,1.0,760162,19.1
Essaouira,4,124.292,2.0,842003,10.35
Essaouira,2,80.316,2.0,622803,10.35
Essaouira,4,129.352,1.0,879164,10.35
Essaouira,5,245.18,4.0,1286341,10.35
Essaouira,4,176.64,2.0,1040046,10.35
Essaouira,4,141.956,3.0,837431,10.35
Essaouira,2,103.96,2.0,745474,10.35
Essaouira,5,223.284,4.0,1277943,10.35
Essaouira,6,319.332,4.0,1816327,10.35
Essaouira,4,186.944,2.0,1062351,10.35
Essaouira,3,183.632,2.0,964201,10.35
Essaouira,3,158.884,2.0,878359,10.35
Essaouira,3,219.60399999999998,2.0,1186282,10.35
Essaouira,3,125.58,2.0,714238,10.35
Essaouira,3,198.72,3.0,1074557,10.35
Essaouira,4,180.044,2.0,1146717,10.35
Essaouira,6,246.652,4.0,1138296,10.35
Essaouira,2,111.78,2.0,803300,10.35
Essaouira,6,275.632,4.0,1236318,10.35
Essaouira,4,150.88,3.0,944336,10.35
Essaouira,3,201.112,2.0,1071916,10.35
Essaouira,2,104.88,2.0,815978,10.35
Essaouira,5,313.076,4.0,1541365,10.35
Essaouira,2,71.576,2.0,440808,10.35
Essaouira,2,108.008,2.0,768938,10.35
Essaouira,3,217.488,2.0,1084938,10.35
Essaouira,3,190.164,3.0,1133913,10.35
Essaouira,5,240.672,4.0,1178238,10.35
Essaouira,5,275.632,4.0,1173497,10.35
Essaouira,3,205.62,3.0,944405,10.35
Essaouira,4,164.31199999999998,2.0,865940,10.35
Essaouira,4,172.132,2.0,1053471,10.35
Essaouira,4,205.988,2.0,1049595,10.35
Essaouira,6,283.544,4.0,1691966,10.35
Essaouira,4,169.28,3.0,1094224,10.35
Essaouira,4,158.516,3.0,738046,10.35
Essaouira,2,78.2,1.0,668506,10.35
Essaouira,3,174.432,2.0,1142790,10.35
Essaouira,2,109.572,1.0,828383,10.35
Essaouira,6,303.048,4.0,1481235,10.35
Essaouira,3,159.344,3.0,861417,10.35
Essaouira,6,263.212,4.0,1356348,10.35
Essaouira,3,152.628,3.0,917222,10.35
Essaouira,3,142.508,2.0,696765,10.35
Essaouira,6,246.192,4.0,1358840,10.35
Essaouira,2,84.916,1.0,601408,10.35
Essaouira,5,253.368,4.0,1130047,10.35
Essaouira,2,78.844,2.0,459327,10.35
Essaouira,2,100.004,2.0,433252,10.35
Essaouira,3,178.756,2.0,1000197,10.35
Essaouira,3,162.84,2.0,771378,10.35
Essaouira,2,112.056,2.0,825576,10.35
Essaouira,4,199.456,3.0,963890,10.35
Essaouira,6,236.164,4.0,1277062,10.35
Essaouira,6,227.608,4.0,1231280,10.35
Essaouira,5,296.332,3.0,1516916,10.35
Essaouira,6,295.504,4.0,1682564,10.35
Essaouira,4,199.548,2.0,1196256,10.35
Essaouira,3,119.78399999999999,2.0,854822,10.35
Essaouira,4,171.57999999999998,2.0,1007279,10.35
Essaouira,3,207.92,2.0,1044106,10.35
Essaouira,4,133.492,1.0,816902,10.35
Essaouira,2,93.38,2.0,508624,10.35
Essaouira,6,224.112,4.0,1274959,10.35
Essaouira,6,287.5,3.0,1490934,10.35
Essaouira,3,185.656,2.0,1058782,10.35
Essaouira,5,233.588,4.0,1101786,10.35
Essaouira,6,303.968,3.0,1833078,10.35
Essaouira,6,249.504,4.0,1427223,10.35
Essaouira,4,173.88,3.0,1029502,10.35
Essaouira,2,79.856,2.0,403711,10.35
Essaouira,6,238.55599999999998,3.0,1216408,10.35
Essaouira,5,229.264,4.0,1253668,10.35
Essaouira,6,259.716,4.0,1129660,10.35
Essaouira,3,162.84,3.0,897649,10.35
Essaouira,3,164.22,3.0,793671,10.35
Essaouira,1,73.968,1.0,510775,10.35
Essaouira,5,315.652,3.0,1550574,10.35
Essaouira,3,219.328,3.0,986199,10.35
Essaouira,2,80.316,1.0,499473,10.35
Essaouira,5,228.712,4.0,1138553,10.35
Essaouira,4,159.804,2.0,945437,10.35
Essaouira,2,86.204,2.0,627516,10.35
Essaouira,6,307.556,3.0,1827487,10.35
Fes,3,207.552,2.0,1074714,12.7
Fes,5,232.76,3.0,1428620,12.7
Fes,6,302.404,4.0,1809884,12.7
Fes,6,306.82,4.0,1456034,12.7
Fes,5,273.884,4.0,1298173,12.7
Fes,6,251.804,4.0,1413976,12.7
Fes,5,232.29999999999998,3.0,1124961,12.7
Fes,4,178.296,2.0,1033470,12.7
Fes,1,115.184,1.0,740995,12.7
Fes,5,246.652,3.0,1285060,12.7
Fes,4,210.036,2.0,985543,12.7
Fes,1,82.8,1.0,692367,12.7
Fes,1,105.064,1.0,715833,12.7
Fes,5,224.48,4.0,1304423,12.7
Fes,4,197.064,2.0,985185,12.7
Fes,4,144.716,3.0,684707,12.7
Fes,4,120.704,2.0,830037,12.7
Fes,1,116.104,2.0,780632,12.7
Fes,6,308.752,4.0,1786526,12.7
Fes,3,134.688,1.0,948710,12.7
Fes,4,199.64,3.0,1048209,12.7
Fes,6,234.32399999999998,4.0,1372722,12.7
Fes,5,228.528,4.0,1213076,12.7
Fes,5,239.844,3.0,1340793,12.7
Fes,1,91.53999999999999,2.0,424402,12.7
Fes,5,267.168,4.0,1207851,12.7
Fes,5,311.604,4.0,1804495,12.7
Fes,3,196.78799999999998,2.0,1077521,12.7
Fes,4,215.28,3.0,1011645,12.7
Fes,4,140.76,3.0,731778,12.7
Fes,1,88.872,1.0,594655,12.7
Fes,5,297.068,3.0,1587701,12.7
Fes,2,109.94,1.0,718457,12.7
Fes,5,260.452,3.0,1315768,12.7
